bar,line_id,role,quality,touches,atr,tf,arm,outcome,symbol
7014,4h-S-35787,support,68.56,3,11.168032489505203,4h,placebo,hold,XAUUSD.a
6760,4h-S-35787,support,68.56,3,11.168032489505203,4h,random,break,XAUUSD.a
7041,4h-S-35871,support,90.81,5,7.791883350702351,4h,line,hold,XAUUSD.a
7041,4h-S-35871,support,90.81,5,7.791883350702351,4h,placebo,break,XAUUSD.a
1901,4h-S-35871,support,90.81,5,7.791883350702351,4h,random,break,XAUUSD.a
7042,4h-S-35728,support,74.2,7,7.866034539937893,4h,line,hold,XAUUSD.a
7042,4h-S-35728,support,74.2,7,7.866034539937893,4h,placebo,hold,XAUUSD.a
11072,4h-S-35728,support,74.2,7,7.866034539937893,4h,random,break,XAUUSD.a
7043,4h-R-36007,resistance,85.09,5,9.186317787085196,4h,line,break,XAUUSD.a
7043,4h-R-36007,resistance,85.09,5,9.186317787085196,4h,placebo,hold,XAUUSD.a
11827,4h-R-36007,resistance,85.09,5,9.186317787085196,4h,random,break,XAUUSD.a
7043,4h-R-36008,resistance,84.79,5,9.186317787085196,4h,line,break,XAUUSD.a
7043,4h-R-36008,resistance,84.79,5,9.186317787085196,4h,placebo,hold,XAUUSD.a
2377,4h-R-36008,resistance,84.79,5,9.186317787085196,4h,random,hold,XAUUSD.a
7043,4h-R-36010,resistance,84.29,5,9.186317787085196,4h,line,break,XAUUSD.a
7043,4h-R-36010,resistance,84.29,5,9.186317787085196,4h,placebo,break,XAUUSD.a
8806,4h-R-36010,resistance,84.29,5,9.186317787085196,4h,random,hold,XAUUSD.a
7043,4h-R-36011,resistance,83.99,5,9.186317787085196,4h,line,break,XAUUSD.a
7043,4h-R-36011,resistance,83.99,5,9.186317787085196,4h,placebo,hold,XAUUSD.a
337,4h-R-36011,resistance,83.99,5,9.186317787085196,4h,random,break,XAUUSD.a
7044,4h-R-35997,resistance,92.32,4,10.327295088007672,4h,line,break,XAUUSD.a
7044,4h-R-35997,resistance,92.32,4,10.327295088007672,4h,placebo,break,XAUUSD.a
11658,4h-R-35997,resistance,92.32,4,10.327295088007672,4h,random,break,XAUUSD.a
7044,4h-R-35998,resistance,90.92,4,10.327295088007672,4h,line,break,XAUUSD.a
7044,4h-R-35998,resistance,90.92,4,10.327295088007672,4h,placebo,break,XAUUSD.a
9371,4h-R-35998,resistance,90.92,4,10.327295088007672,4h,random,break,XAUUSD.a
7044,4h-R-36001,resistance,89.82,4,10.327295088007672,4h,line,break,XAUUSD.a
7044,4h-R-36001,resistance,89.82,4,10.327295088007672,4h,placebo,hold,XAUUSD.a
3154,4h-R-36001,resistance,89.82,4,10.327295088007672,4h,random,break,XAUUSD.a
7044,4h-R-36002,resistance,89.02,4,10.327295088007672,4h,line,break,XAUUSD.a
7044,4h-R-36002,resistance,89.02,4,10.327295088007672,4h,placebo,break,XAUUSD.a
2948,4h-R-36002,resistance,89.02,4,10.327295088007672,4h,random,break,XAUUSD.a
7044,4h-R-36004,resistance,88.27,4,10.327295088007672,4h,line,break,XAUUSD.a
7044,4h-R-36004,resistance,88.27,4,10.327295088007672,4h,placebo,hold,XAUUSD.a
10005,4h-R-36004,resistance,88.27,4,10.327295088007672,4h,random,break,XAUUSD.a
7044,4h-R-36005,resistance,87.87,4,10.327295088007672,4h,line,break,XAUUSD.a
7044,4h-R-36005,resistance,87.87,4,10.327295088007672,4h,placebo,hold,XAUUSD.a
884,4h-R-36005,resistance,87.87,4,10.327295088007672,4h,random,break,XAUUSD.a
7044,4h-R-35800,resistance,81.64,7,10.327295088007672,4h,line,break,XAUUSD.a
7044,4h-R-35800,resistance,81.64,7,10.327295088007672,4h,placebo,hold,XAUUSD.a
5520,4h-R-35800,resistance,81.64,7,10.327295088007672,4h,random,break,XAUUSD.a
7044,4h-R-35999,resistance,76.77,3,10.327295088007672,4h,line,break,XAUUSD.a
7044,4h-R-35999,resistance,76.77,3,10.327295088007672,4h,placebo,break,XAUUSD.a
12550,4h-R-35999,resistance,76.77,3,10.327295088007672,4h,random,hold,XAUUSD.a
7045,4h-R-35746,resistance,86.4,9,10.248916867435696,4h,line,break,XAUUSD.a
7045,4h-R-35746,resistance,86.4,9,10.248916867435696,4h,placebo,break,XAUUSD.a
6636,4h-R-35746,resistance,86.4,9,10.248916867435696,4h,random,hold,XAUUSD.a
7045,4h-R-35797,resistance,85.01,6,10.248916867435696,4h,line,break,XAUUSD.a
7045,4h-R-35797,resistance,85.01,6,10.248916867435696,4h,placebo,break,XAUUSD.a
6952,4h-R-35797,resistance,85.01,6,10.248916867435696,4h,random,hold,XAUUSD.a
7045,4h-R-35798,resistance,84.66,7,10.248916867435696,4h,line,break,XAUUSD.a
7045,4h-R-35798,resistance,84.66,7,10.248916867435696,4h,placebo,break,XAUUSD.a
9671,4h-R-35798,resistance,84.66,7,10.248916867435696,4h,random,break,XAUUSD.a
7093,4h-S-36310,support,86.62,4,9.962150624313967,4h,line,hold,XAUUSD.a
7093,4h-S-36310,support,86.62,4,9.962150624313967,4h,placebo,break,XAUUSD.a
4492,4h-S-36310,support,86.62,4,9.962150624313967,4h,random,break,XAUUSD.a
7104,4h-R-36286,resistance,81.61,5,10.266799096648166,4h,line,hold,XAUUSD.a
7104,4h-R-36286,resistance,81.61,5,10.266799096648166,4h,placebo,hold,XAUUSD.a
4781,4h-R-36286,resistance,81.61,5,10.266799096648166,4h,random,hold,XAUUSD.a
7104,4h-R-36287,resistance,81.31,5,10.266799096648166,4h,line,hold,XAUUSD.a
7104,4h-R-36287,resistance,81.31,5,10.266799096648166,4h,placebo,break,XAUUSD.a
10430,4h-R-36287,resistance,81.31,5,10.266799096648166,4h,random,hold,XAUUSD.a
7109,4h-S-36386,support,83.93,4,10.09894282700621,4h,line,hold,XAUUSD.a
7109,4h-S-36386,support,83.93,4,10.09894282700621,4h,placebo,hold,XAUUSD.a
7922,4h-S-36386,support,83.93,4,10.09894282700621,4h,random,break,XAUUSD.a
7109,4h-S-36387,support,83.28,4,10.09894282700621,4h,line,hold,XAUUSD.a
7109,4h-S-36387,support,83.28,4,10.09894282700621,4h,placebo,hold,XAUUSD.a
611,4h-S-36387,support,83.28,4,10.09894282700621,4h,random,break,XAUUSD.a
7109,4h-S-36389,support,81.88,4,10.09894282700621,4h,line,break,XAUUSD.a
7109,4h-S-36389,support,81.88,4,10.09894282700621,4h,placebo,break,XAUUSD.a
393,4h-S-36389,support,81.88,4,10.09894282700621,4h,random,break,XAUUSD.a
7116,4h-R-36441,resistance,93.92,4,9.38954101812637,4h,line,break,XAUUSD.a
7116,4h-R-36441,resistance,93.92,4,9.38954101812637,4h,placebo,break,XAUUSD.a
12338,4h-R-36441,resistance,93.92,4,9.38954101812637,4h,random,break,XAUUSD.a
7116,4h-R-36442,resistance,93.07,4,9.38954101812637,4h,line,break,XAUUSD.a
7116,4h-R-36442,resistance,93.07,4,9.38954101812637,4h,placebo,break,XAUUSD.a
1625,4h-R-36442,resistance,93.07,4,9.38954101812637,4h,random,break,XAUUSD.a
7116,4h-R-36446,resistance,91.97,4,9.38954101812637,4h,line,break,XAUUSD.a
7116,4h-R-36446,resistance,91.97,4,9.38954101812637,4h,placebo,break,XAUUSD.a
10900,4h-R-36446,resistance,91.97,4,9.38954101812637,4h,random,hold,XAUUSD.a
7117,4h-R-36445,resistance,92.55,4,8.941716659688764,4h,line,break,XAUUSD.a
7117,4h-R-36445,resistance,92.55,4,8.941716659688764,4h,placebo,break,XAUUSD.a
1271,4h-R-36445,resistance,92.55,4,8.941716659688764,4h,random,break,XAUUSD.a
7117,4h-R-36450,resistance,90.8,4,8.941716659688764,4h,line,break,XAUUSD.a
7117,4h-R-36450,resistance,90.8,4,8.941716659688764,4h,placebo,break,XAUUSD.a
2116,4h-R-36450,resistance,90.8,4,8.941716659688764,4h,random,hold,XAUUSD.a
7131,4h-S-36482,support,81.79,4,8.154846093064211,4h,line,hold,XAUUSD.a
7131,4h-S-36482,support,81.79,4,8.154846093064211,4h,placebo,break,XAUUSD.a
10167,4h-S-36482,support,81.79,4,8.154846093064211,4h,random,break,XAUUSD.a
7133,4h-R-36491,resistance,95.05,4,8.26346423330537,4h,line,hold,XAUUSD.a
7133,4h-R-36491,resistance,95.05,4,8.26346423330537,4h,placebo,hold,XAUUSD.a
1025,4h-R-36491,resistance,95.05,4,8.26346423330537,4h,random,hold,XAUUSD.a
7133,4h-R-36492,resistance,94.75,4,8.26346423330537,4h,line,hold,XAUUSD.a
7133,4h-R-36492,resistance,94.75,4,8.26346423330537,4h,placebo,hold,XAUUSD.a
8423,4h-R-36492,resistance,94.75,4,8.26346423330537,4h,random,hold,XAUUSD.a
7133,4h-R-36494,resistance,94.25,4,8.26346423330537,4h,line,hold,XAUUSD.a
7133,4h-R-36494,resistance,94.25,4,8.26346423330537,4h,placebo,break,XAUUSD.a
3511,4h-R-36494,resistance,94.25,4,8.26346423330537,4h,random,break,XAUUSD.a
7133,4h-R-36497,resistance,93.3,4,8.26346423330537,4h,line,hold,XAUUSD.a
7133,4h-R-36497,resistance,93.3,4,8.26346423330537,4h,placebo,hold,XAUUSD.a
5592,4h-R-36497,resistance,93.3,4,8.26346423330537,4h,random,break,XAUUSD.a
7133,4h-R-36498,resistance,93.0,4,8.26346423330537,4h,line,hold,XAUUSD.a
7133,4h-R-36498,resistance,93.0,4,8.26346423330537,4h,placebo,break,XAUUSD.a
203,4h-R-36498,resistance,93.0,4,8.26346423330537,4h,random,hold,XAUUSD.a
7133,4h-R-36499,resistance,92.5,4,8.26346423330537,4h,line,hold,XAUUSD.a
7133,4h-R-36499,resistance,92.5,4,8.26346423330537,4h,placebo,hold,XAUUSD.a
8385,4h-R-36499,resistance,92.5,4,8.26346423330537,4h,random,break,XAUUSD.a
7138,4h-S-36480,support,81.12,5,7.974582903657432,4h,line,hold,XAUUSD.a
7138,4h-S-36480,support,81.12,5,7.974582903657432,4h,placebo,break,XAUUSD.a
6800,4h-S-36480,support,81.12,5,7.974582903657432,4h,random,break,XAUUSD.a
7140,4h-R-36499,resistance,92.64,5,8.087727095500535,4h,line,hold,XAUUSD.a
7140,4h-R-36499,resistance,92.64,5,8.087727095500535,4h,placebo,hold,XAUUSD.a
12641,4h-R-36499,resistance,92.64,5,8.087727095500535,4h,random,hold,XAUUSD.a
7143,4h-S-36480,support,77.84,7,7.604073042570961,4h,line,break,XAUUSD.a
7143,4h-S-36480,support,77.84,7,7.604073042570961,4h,placebo,break,XAUUSD.a
5370,4h-S-36480,support,77.84,7,7.604073042570961,4h,random,break,XAUUSD.a
7144,4h-S-36567,support,96.05,5,7.980924968101614,4h,line,break,XAUUSD.a
7144,4h-S-36567,support,96.05,5,7.980924968101614,4h,placebo,break,XAUUSD.a
13163,4h-S-36567,support,96.05,5,7.980924968101614,4h,random,break,XAUUSD.a
7144,4h-S-36516,support,95.56,5,7.980924968101614,4h,line,break,XAUUSD.a
7144,4h-S-36516,support,95.56,5,7.980924968101614,4h,placebo,hold,XAUUSD.a
11156,4h-S-36516,support,95.56,5,7.980924968101614,4h,random,hold,XAUUSD.a
7144,4h-S-36570,support,94.9,5,7.980924968101614,4h,line,break,XAUUSD.a
7144,4h-S-36570,support,94.9,5,7.980924968101614,4h,placebo,hold,XAUUSD.a
5779,4h-S-36570,support,94.9,5,7.980924968101614,4h,random,break,XAUUSD.a
7144,4h-S-36571,support,94.6,5,7.980924968101614,4h,line,break,XAUUSD.a
7144,4h-S-36571,support,94.6,5,7.980924968101614,4h,placebo,break,XAUUSD.a
4808,4h-S-36571,support,94.6,5,7.980924968101614,4h,random,break,XAUUSD.a
7144,4h-S-36519,support,94.31,6,7.980924968101614,4h,line,break,XAUUSD.a
7144,4h-S-36519,support,94.31,6,7.980924968101614,4h,placebo,break,XAUUSD.a
13051,4h-S-36519,support,94.31,6,7.980924968101614,4h,random,break,XAUUSD.a
7144,4h-S-36572,support,94.3,5,7.980924968101614,4h,line,break,XAUUSD.a
7144,4h-S-36572,support,94.3,5,7.980924968101614,4h,placebo,hold,XAUUSD.a
4320,4h-S-36572,support,94.3,5,7.980924968101614,4h,random,hold,XAUUSD.a
7144,4h-S-36522,support,92.56,5,7.980924968101614,4h,line,break,XAUUSD.a
7144,4h-S-36522,support,92.56,5,7.980924968101614,4h,placebo,break,XAUUSD.a
3367,4h-S-36522,support,92.56,5,7.980924968101614,4h,random,hold,XAUUSD.a
7145,4h-S-36565,support,96.03,5,8.360858898951495,4h,line,break,XAUUSD.a
7145,4h-S-36565,support,96.03,5,8.360858898951495,4h,placebo,hold,XAUUSD.a
10473,4h-S-36565,support,96.03,5,8.360858898951495,4h,random,break,XAUUSD.a
7145,4h-S-36566,support,95.23,5,8.360858898951495,4h,line,break,XAUUSD.a
7145,4h-S-36566,support,95.23,5,8.360858898951495,4h,placebo,break,XAUUSD.a
1716,4h-S-36566,support,95.23,5,8.360858898951495,4h,random,break,XAUUSD.a
7180,4h-R-36808,resistance,80.3,4,7.171720631451753,4h,line,break,XAUUSD.a
7180,4h-R-36808,resistance,80.3,4,7.171720631451753,4h,placebo,break,XAUUSD.a
944,4h-R-36808,resistance,80.3,4,7.171720631451753,4h,random,hold,XAUUSD.a
7200,4h-S-36824,support,89.29,4,8.357281936145815,4h,line,break,XAUUSD.a
7200,4h-S-36824,support,89.29,4,8.357281936145815,4h,placebo,hold,XAUUSD.a
2125,4h-S-36824,support,89.29,4,8.357281936145815,4h,random,break,XAUUSD.a
7202,4h-S-36821,support,91.2,4,7.860768608207364,4h,line,break,XAUUSD.a
7202,4h-S-36821,support,91.2,4,7.860768608207364,4h,placebo,hold,XAUUSD.a
4189,4h-S-36821,support,91.2,4,7.860768608207364,4h,random,break,XAUUSD.a
7216,4h-S-36814,support,91.23,4,7.733959966664015,4h,line,break,XAUUSD.a
7216,4h-S-36814,support,91.23,4,7.733959966664015,4h,placebo,break,XAUUSD.a
301,4h-S-36814,support,91.23,4,7.733959966664015,4h,random,hold,XAUUSD.a
7257,4h-R-36989,resistance,95.56,5,8.463067001804744,4h,line,hold,XAUUSD.a
7257,4h-R-36989,resistance,95.56,5,8.463067001804744,4h,placebo,hold,XAUUSD.a
5697,4h-R-36989,resistance,95.56,5,8.463067001804744,4h,random,hold,XAUUSD.a
7257,4h-R-36990,resistance,95.26,5,8.463067001804744,4h,line,hold,XAUUSD.a
7257,4h-R-36990,resistance,95.26,5,8.463067001804744,4h,placebo,break,XAUUSD.a
2118,4h-R-36990,resistance,95.26,5,8.463067001804744,4h,random,hold,XAUUSD.a
7257,4h-R-36991,resistance,94.81,5,8.463067001804744,4h,line,hold,XAUUSD.a
7257,4h-R-36991,resistance,94.81,5,8.463067001804744,4h,placebo,hold,XAUUSD.a
1177,4h-R-36991,resistance,94.81,5,8.463067001804744,4h,random,break,XAUUSD.a
7258,4h-R-36993,resistance,95.17,5,8.663562215961546,4h,line,hold,XAUUSD.a
7258,4h-R-36993,resistance,95.17,5,8.663562215961546,4h,placebo,break,XAUUSD.a
3022,4h-R-36993,resistance,95.17,5,8.663562215961546,4h,random,break,XAUUSD.a
7258,4h-R-36994,resistance,94.77,5,8.663562215961546,4h,line,hold,XAUUSD.a
7258,4h-R-36994,resistance,94.77,5,8.663562215961546,4h,placebo,break,XAUUSD.a
6673,4h-R-36994,resistance,94.77,5,8.663562215961546,4h,random,hold,XAUUSD.a
7258,4h-R-36996,resistance,94.12,5,8.663562215961546,4h,line,hold,XAUUSD.a
7258,4h-R-36996,resistance,94.12,5,8.663562215961546,4h,placebo,break,XAUUSD.a
279,4h-R-36996,resistance,94.12,5,8.663562215961546,4h,random,hold,XAUUSD.a
7258,4h-R-37071,resistance,80.95,3,8.663562215961546,4h,line,hold,XAUUSD.a
7258,4h-R-37071,resistance,80.95,3,8.663562215961546,4h,placebo,hold,XAUUSD.a
8087,4h-R-37071,resistance,80.95,3,8.663562215961546,4h,random,hold,XAUUSD.a
7264,4h-R-36993,resistance,95.69,6,8.617649671382557,4h,line,hold,XAUUSD.a
7264,4h-R-36993,resistance,95.69,6,8.617649671382557,4h,placebo,break,XAUUSD.a
12822,4h-R-36993,resistance,95.69,6,8.617649671382557,4h,random,break,XAUUSD.a
7264,4h-R-36994,resistance,95.29,6,8.617649671382557,4h,line,hold,XAUUSD.a
7264,4h-R-36994,resistance,95.29,6,8.617649671382557,4h,placebo,hold,XAUUSD.a
1561,4h-R-36994,resistance,95.29,6,8.617649671382557,4h,random,hold,XAUUSD.a
7264,4h-R-37071,resistance,94.81,4,8.617649671382557,4h,line,hold,XAUUSD.a
7264,4h-R-37071,resistance,94.81,4,8.617649671382557,4h,placebo,hold,XAUUSD.a
8991,4h-R-37071,resistance,94.81,4,8.617649671382557,4h,random,hold,XAUUSD.a
7265,4h-R-36996,resistance,92.98,5,8.752103266283802,4h,line,hold,XAUUSD.a
7265,4h-R-36996,resistance,92.98,5,8.752103266283802,4h,placebo,hold,XAUUSD.a
1542,4h-R-36996,resistance,92.98,5,8.752103266283802,4h,random,break,XAUUSD.a
7290,4h-R-37310,resistance,74.91,4,10.260900527748289,4h,line,break,XAUUSD.a
7290,4h-R-37310,resistance,74.91,4,10.260900527748289,4h,placebo,break,XAUUSD.a
11737,4h-R-37310,resistance,74.91,4,10.260900527748289,4h,random,break,XAUUSD.a
7294,4h-S-37313,support,97.28,4,9.768088295840775,4h,line,hold,XAUUSD.a
7294,4h-S-37313,support,97.28,4,9.768088295840775,4h,placebo,break,XAUUSD.a
9888,4h-S-37313,support,97.28,4,9.768088295840775,4h,random,hold,XAUUSD.a
7297,4h-R-37361,resistance,96.35,4,9.609041540073672,4h,line,hold,XAUUSD.a
7297,4h-R-37361,resistance,96.35,4,9.609041540073672,4h,placebo,hold,XAUUSD.a
3273,4h-R-37361,resistance,96.35,4,9.609041540073672,4h,random,break,XAUUSD.a
7297,4h-R-37363,resistance,95.9,4,9.609041540073672,4h,line,hold,XAUUSD.a
7297,4h-R-37363,resistance,95.9,4,9.609041540073672,4h,placebo,break,XAUUSD.a
2781,4h-R-37363,resistance,95.9,4,9.609041540073672,4h,random,hold,XAUUSD.a
7307,4h-R-37361,resistance,95.34,5,8.116219614896815,4h,line,hold,XAUUSD.a
7307,4h-R-37361,resistance,95.34,5,8.116219614896815,4h,placebo,break,XAUUSD.a
2762,4h-R-37361,resistance,95.34,5,8.116219614896815,4h,random,hold,XAUUSD.a
7307,4h-R-37363,resistance,94.89,5,8.116219614896815,4h,line,hold,XAUUSD.a
7307,4h-R-37363,resistance,94.89,5,8.116219614896815,4h,placebo,hold,XAUUSD.a
12436,4h-R-37363,resistance,94.89,5,8.116219614896815,4h,random,break,XAUUSD.a
7310,4h-S-37313,support,97.99,6,10.359808489040919,4h,line,hold,XAUUSD.a
7310,4h-S-37313,support,97.99,6,10.359808489040919,4h,placebo,hold,XAUUSD.a
2828,4h-S-37313,support,97.99,6,10.359808489040919,4h,random,break,XAUUSD.a
7310,4h-S-37436,support,97.89,4,10.359808489040919,4h,line,hold,XAUUSD.a
7310,4h-S-37436,support,97.89,4,10.359808489040919,4h,placebo,break,XAUUSD.a
13195,4h-S-37436,support,97.89,4,10.359808489040919,4h,random,hold,XAUUSD.a
7310,4h-S-37453,support,89.74,4,10.359808489040919,4h,line,hold,XAUUSD.a
7310,4h-S-37453,support,89.74,4,10.359808489040919,4h,placebo,hold,XAUUSD.a
11553,4h-S-37453,support,89.74,4,10.359808489040919,4h,random,hold,XAUUSD.a
7318,4h-S-37313,support,97.66,7,10.880066013687316,4h,line,break,XAUUSD.a
7318,4h-S-37313,support,97.66,7,10.880066013687316,4h,placebo,break,XAUUSD.a
10990,4h-S-37313,support,97.66,7,10.880066013687316,4h,random,hold,XAUUSD.a
7318,4h-S-37436,support,97.56,5,10.880066013687316,4h,line,break,XAUUSD.a
7318,4h-S-37436,support,97.56,5,10.880066013687316,4h,placebo,break,XAUUSD.a
10194,4h-S-37436,support,97.56,5,10.880066013687316,4h,random,hold,XAUUSD.a
7319,4h-S-37318,support,91.95,4,11.662204155566787,4h,line,break,XAUUSD.a
7319,4h-S-37318,support,91.95,4,11.662204155566787,4h,placebo,hold,XAUUSD.a
8304,4h-S-37318,support,91.95,4,11.662204155566787,4h,random,break,XAUUSD.a
7319,4h-S-37466,support,80.07,3,11.662204155566787,4h,line,break,XAUUSD.a
7319,4h-S-37466,support,80.07,3,11.662204155566787,4h,placebo,break,XAUUSD.a
8257,4h-S-37466,support,80.07,3,11.662204155566787,4h,random,break,XAUUSD.a
7319,4h-S-37467,support,79.22,3,11.662204155566787,4h,line,break,XAUUSD.a
7319,4h-S-37467,support,79.22,3,11.662204155566787,4h,placebo,break,XAUUSD.a
6403,4h-S-37467,support,79.22,3,11.662204155566787,4h,random,break,XAUUSD.a
7319,4h-S-37469,support,78.62,3,11.662204155566787,4h,line,break,XAUUSD.a
7319,4h-S-37469,support,78.62,3,11.662204155566787,4h,placebo,hold,XAUUSD.a
9126,4h-S-37469,support,78.62,3,11.662204155566787,4h,random,hold,XAUUSD.a
7319,4h-S-37472,support,77.67,3,11.662204155566787,4h,line,break,XAUUSD.a
7319,4h-S-37472,support,77.67,3,11.662204155566787,4h,placebo,break,XAUUSD.a
10373,4h-S-37472,support,77.67,3,11.662204155566787,4h,random,break,XAUUSD.a
7319,4h-S-37474,support,76.52,3,11.662204155566787,4h,line,break,XAUUSD.a
7319,4h-S-37474,support,76.52,3,11.662204155566787,4h,placebo,hold,XAUUSD.a
9810,4h-S-37474,support,76.52,3,11.662204155566787,4h,random,break,XAUUSD.a
7319,4h-S-37317,support,75.95,3,11.662204155566787,4h,line,break,XAUUSD.a
7319,4h-S-37317,support,75.95,3,11.662204155566787,4h,placebo,break,XAUUSD.a
9217,4h-S-37317,support,75.95,3,11.662204155566787,4h,random,break,XAUUSD.a
7319,4h-S-37476,support,75.37,3,11.662204155566787,4h,line,break,XAUUSD.a
7319,4h-S-37476,support,75.37,3,11.662204155566787,4h,placebo,hold,XAUUSD.a
4248,4h-S-37476,support,75.37,3,11.662204155566787,4h,random,hold,XAUUSD.a
7356,4h-R-37682,resistance,77.53,4,11.133134144829247,4h,line,break,XAUUSD.a
7356,4h-R-37682,resistance,77.53,4,11.133134144829247,4h,placebo,hold,XAUUSD.a
9188,4h-R-37682,resistance,77.53,4,11.133134144829247,4h,random,hold,XAUUSD.a
7403,4h-S-37956,support,82.21,3,11.14487492347998,4h,line,hold,XAUUSD.a
7403,4h-S-37956,support,82.21,3,11.14487492347998,4h,placebo,hold,XAUUSD.a
9886,4h-S-37956,support,82.21,3,11.14487492347998,4h,random,break,XAUUSD.a
7403,4h-S-37957,support,81.86,3,11.14487492347998,4h,line,hold,XAUUSD.a
7403,4h-S-37957,support,81.86,3,11.14487492347998,4h,placebo,hold,XAUUSD.a
12999,4h-S-37957,support,81.86,3,11.14487492347998,4h,random,hold,XAUUSD.a
7403,4h-S-37959,support,80.71,3,11.14487492347998,4h,line,break,XAUUSD.a
7403,4h-S-37959,support,80.71,3,11.14487492347998,4h,placebo,hold,XAUUSD.a
11788,4h-S-37959,support,80.71,3,11.14487492347998,4h,random,break,XAUUSD.a
7403,4h-S-37960,support,80.41,3,11.14487492347998,4h,line,break,XAUUSD.a
7403,4h-S-37960,support,80.41,3,11.14487492347998,4h,placebo,break,XAUUSD.a
897,4h-S-37960,support,80.41,3,11.14487492347998,4h,random,hold,XAUUSD.a
7403,4h-S-37965,support,76.76,3,11.14487492347998,4h,line,break,XAUUSD.a
7403,4h-S-37965,support,76.76,3,11.14487492347998,4h,placebo,hold,XAUUSD.a
6243,4h-S-37965,support,76.76,3,11.14487492347998,4h,random,break,XAUUSD.a
7405,4h-R-38002,resistance,82.45,4,12.00552990851079,4h,line,hold,XAUUSD.a
7405,4h-R-38002,resistance,82.45,4,12.00552990851079,4h,placebo,break,XAUUSD.a
9896,4h-R-38002,resistance,82.45,4,12.00552990851079,4h,random,break,XAUUSD.a
7407,4h-R-38052,resistance,84.12,4,11.49175793131799,4h,line,hold,XAUUSD.a
7407,4h-R-38052,resistance,84.12,4,11.49175793131799,4h,placebo,break,XAUUSD.a
4758,4h-R-38052,resistance,84.12,4,11.49175793131799,4h,random,break,XAUUSD.a
7412,4h-R-38052,resistance,78.36,5,11.382908214569897,4h,line,break,XAUUSD.a
7412,4h-R-38052,resistance,78.36,5,11.382908214569897,4h,placebo,break,XAUUSD.a
7680,4h-R-38052,resistance,78.36,5,11.382908214569897,4h,random,break,XAUUSD.a
7412,4h-R-38002,resistance,76.77,5,11.382908214569897,4h,line,break,XAUUSD.a
7412,4h-R-38002,resistance,76.77,5,11.382908214569897,4h,placebo,break,XAUUSD.a
3045,4h-R-38002,resistance,76.77,5,11.382908214569897,4h,random,break,XAUUSD.a
7415,4h-R-38032,resistance,92.76,4,11.02921623447889,4h,line,hold,XAUUSD.a
7415,4h-R-38032,resistance,92.76,4,11.02921623447889,4h,placebo,hold,XAUUSD.a
4411,4h-R-38032,resistance,92.76,4,11.02921623447889,4h,random,break,XAUUSD.a
7417,4h-S-38093,support,87.38,4,11.19774256952517,4h,line,hold,XAUUSD.a
7417,4h-S-38093,support,87.38,4,11.19774256952517,4h,placebo,break,XAUUSD.a
11430,4h-S-38093,support,87.38,4,11.19774256952517,4h,random,hold,XAUUSD.a
7426,4h-S-38088,support,91.45,4,9.592799656867827,4h,line,break,XAUUSD.a
7426,4h-S-38088,support,91.45,4,9.592799656867827,4h,placebo,break,XAUUSD.a
8819,4h-S-38088,support,91.45,4,9.592799656867827,4h,random,break,XAUUSD.a
7426,4h-S-38089,support,91.25,4,9.592799656867827,4h,line,break,XAUUSD.a
7426,4h-S-38089,support,91.25,4,9.592799656867827,4h,placebo,break,XAUUSD.a
2597,4h-S-38089,support,91.25,4,9.592799656867827,4h,random,break,XAUUSD.a
7427,4h-S-38079,support,94.9,4,9.754028252805849,4h,line,hold,XAUUSD.a
7427,4h-S-38079,support,94.9,4,9.754028252805849,4h,placebo,break,XAUUSD.a
1197,4h-S-38079,support,94.9,4,9.754028252805849,4h,random,hold,XAUUSD.a
7427,4h-S-38080,support,94.6,4,9.754028252805849,4h,line,hold,XAUUSD.a
7427,4h-S-38080,support,94.6,4,9.754028252805849,4h,placebo,hold,XAUUSD.a
7237,4h-S-38080,support,94.6,4,9.754028252805849,4h,random,hold,XAUUSD.a
7427,4h-S-38083,support,92.35,4,9.754028252805849,4h,line,break,XAUUSD.a
7427,4h-S-38083,support,92.35,4,9.754028252805849,4h,placebo,hold,XAUUSD.a
9553,4h-S-38083,support,92.35,4,9.754028252805849,4h,random,hold,XAUUSD.a
7427,4h-S-38084,support,91.3,4,9.754028252805849,4h,line,break,XAUUSD.a
7427,4h-S-38084,support,91.3,4,9.754028252805849,4h,placebo,break,XAUUSD.a
11234,4h-S-38084,support,91.3,4,9.754028252805849,4h,random,hold,XAUUSD.a
7428,4h-S-38081,support,92.38,4,9.729454806176866,4h,line,hold,XAUUSD.a
7428,4h-S-38081,support,92.38,4,9.729454806176866,4h,placebo,break,XAUUSD.a
1386,4h-S-38081,support,92.38,4,9.729454806176866,4h,random,break,XAUUSD.a
7442,4h-R-38032,resistance,86.9,4,10.639703079854442,4h,line,hold,XAUUSD.a
7442,4h-R-38032,resistance,86.9,4,10.639703079854442,4h,placebo,break,XAUUSD.a
8919,4h-R-38032,resistance,86.9,4,10.639703079854442,4h,random,hold,XAUUSD.a
7443,4h-R-38030,resistance,90.95,5,10.356867145579113,4h,line,hold,XAUUSD.a
7443,4h-R-38030,resistance,90.95,5,10.356867145579113,4h,placebo,break,XAUUSD.a
6791,4h-R-38030,resistance,90.95,5,10.356867145579113,4h,random,hold,XAUUSD.a
7455,4h-R-38030,resistance,88.97,6,9.18526534074742,4h,line,break,XAUUSD.a
