bar,line_id,role,quality,touches,atr,tf,arm,outcome,symbol
12903,15m-R-61885,resistance,91.37,4,0.0008024507447466036,15m,line,hold,EURUSD.a
12903,15m-R-61885,resistance,91.37,4,0.0008024507447466036,15m,placebo,hold,EURUSD.a
130433,15m-R-61885,resistance,91.37,4,0.0008024507447466036,15m,random,hold,EURUSD.a
12903,15m-R-61887,resistance,90.07,4,0.0008024507447466036,15m,line,hold,EURUSD.a
12903,15m-R-61887,resistance,90.07,4,0.0008024507447466036,15m,placebo,hold,EURUSD.a
46418,15m-R-61887,resistance,90.07,4,0.0008024507447466036,15m,random,hold,EURUSD.a
12903,15m-R-61888,resistance,89.67,4,0.0008024507447466036,15m,line,hold,EURUSD.a
12903,15m-R-61888,resistance,89.67,4,0.0008024507447466036,15m,placebo,hold,EURUSD.a
128219,15m-R-61888,resistance,89.67,4,0.0008024507447466036,15m,random,hold,EURUSD.a
12903,15m-R-61879,resistance,79.37,3,0.0008024507447466036,15m,line,hold,EURUSD.a
12903,15m-R-61879,resistance,79.37,3,0.0008024507447466036,15m,placebo,hold,EURUSD.a
13145,15m-R-61879,resistance,79.37,3,0.0008024507447466036,15m,random,break,EURUSD.a
12903,15m-R-61880,resistance,78.92,3,0.0008024507447466036,15m,line,hold,EURUSD.a
12903,15m-R-61880,resistance,78.92,3,0.0008024507447466036,15m,placebo,hold,EURUSD.a
26386,15m-R-61880,resistance,78.92,3,0.0008024507447466036,15m,random,hold,EURUSD.a
12903,15m-R-61881,resistance,78.72,3,0.0008024507447466036,15m,line,hold,EURUSD.a
12903,15m-R-61881,resistance,78.72,3,0.0008024507447466036,15m,placebo,hold,EURUSD.a
61733,15m-R-61881,resistance,78.72,3,0.0008024507447466036,15m,random,hold,EURUSD.a
12903,15m-R-61883,resistance,77.72,3,0.0008024507447466036,15m,line,hold,EURUSD.a
12903,15m-R-61883,resistance,77.72,3,0.0008024507447466036,15m,placebo,hold,EURUSD.a
157551,15m-R-61883,resistance,77.72,3,0.0008024507447466036,15m,random,hold,EURUSD.a
12903,15m-R-61884,resistance,77.32,3,0.0008024507447466036,15m,line,hold,EURUSD.a
12903,15m-R-61884,resistance,77.32,3,0.0008024507447466036,15m,placebo,break,EURUSD.a
81027,15m-R-61884,resistance,77.32,3,0.0008024507447466036,15m,random,break,EURUSD.a
12966,15m-R-62267,resistance,83.03,4,0.00045548505936278795,15m,line,hold,EURUSD.a
12966,15m-R-62267,resistance,83.03,4,0.00045548505936278795,15m,placebo,hold,EURUSD.a
155743,15m-R-62267,resistance,83.03,4,0.00045548505936278795,15m,random,break,EURUSD.a
12980,15m-R-62267,resistance,78.76,4,0.0005748870674460538,15m,line,hold,EURUSD.a
12980,15m-R-62267,resistance,78.76,4,0.0005748870674460538,15m,placebo,break,EURUSD.a
42495,15m-R-62267,resistance,78.76,4,0.0005748870674460538,15m,random,hold,EURUSD.a
13062,15m-S-62724,support,96.26,4,0.0005173393089474026,15m,line,hold,EURUSD.a
13062,15m-S-62724,support,96.26,4,0.0005173393089474026,15m,placebo,hold,EURUSD.a
104389,15m-S-62724,support,96.26,4,0.0005173393089474026,15m,random,break,EURUSD.a
13062,15m-S-62720,support,85.16,3,0.0005173393089474026,15m,line,hold,EURUSD.a
13062,15m-S-62720,support,85.16,3,0.0005173393089474026,15m,placebo,hold,EURUSD.a
98554,15m-S-62720,support,85.16,3,0.0005173393089474026,15m,random,hold,EURUSD.a
13062,15m-S-62721,support,84.81,3,0.0005173393089474026,15m,line,hold,EURUSD.a
13062,15m-S-62721,support,84.81,3,0.0005173393089474026,15m,placebo,hold,EURUSD.a
95024,15m-S-62721,support,84.81,3,0.0005173393089474026,15m,random,hold,EURUSD.a
13099,15m-R-62601,resistance,88.25,4,0.0011621531959134874,15m,line,hold,EURUSD.a
13099,15m-R-62601,resistance,88.25,4,0.0011621531959134874,15m,placebo,break,EURUSD.a
182541,15m-R-62601,resistance,88.25,4,0.0011621531959134874,15m,random,break,EURUSD.a
13099,15m-R-62602,resistance,87.85,4,0.0011621531959134874,15m,line,hold,EURUSD.a
13099,15m-R-62602,resistance,87.85,4,0.0011621531959134874,15m,placebo,break,EURUSD.a
161987,15m-R-62602,resistance,87.85,4,0.0011621531959134874,15m,random,break,EURUSD.a
13169,15m-S-63264,support,83.4,4,0.0004723604381608871,15m,line,hold,EURUSD.a
13169,15m-S-63264,support,83.4,4,0.0004723604381608871,15m,placebo,hold,EURUSD.a
155040,15m-S-63264,support,83.4,4,0.0004723604381608871,15m,random,hold,EURUSD.a
13180,15m-S-63264,support,82.85,4,0.000775483474785409,15m,line,break,EURUSD.a
13180,15m-S-63264,support,82.85,4,0.000775483474785409,15m,placebo,hold,EURUSD.a
76845,15m-S-63264,support,82.85,4,0.000775483474785409,15m,random,hold,EURUSD.a
13185,15m-S-63265,support,68.73,3,0.0007961722901980934,15m,line,break,EURUSD.a
13185,15m-S-63265,support,68.73,3,0.0007961722901980934,15m,placebo,break,EURUSD.a
54720,15m-S-63265,support,68.73,3,0.0007961722901980934,15m,random,hold,EURUSD.a
13204,15m-R-63391,resistance,95.66,4,0.0010270188472942191,15m,line,hold,EURUSD.a
13204,15m-R-63391,resistance,95.66,4,0.0010270188472942191,15m,placebo,hold,EURUSD.a
85003,15m-R-63391,resistance,95.66,4,0.0010270188472942191,15m,random,break,EURUSD.a
13204,15m-R-63392,resistance,95.41,4,0.0010270188472942191,15m,line,hold,EURUSD.a
13204,15m-R-63392,resistance,95.41,4,0.0010270188472942191,15m,placebo,hold,EURUSD.a
85343,15m-R-63392,resistance,95.41,4,0.0010270188472942191,15m,random,hold,EURUSD.a
13204,15m-R-63393,resistance,95.06,4,0.0010270188472942191,15m,line,hold,EURUSD.a
13204,15m-R-63393,resistance,95.06,4,0.0010270188472942191,15m,placebo,break,EURUSD.a
106842,15m-R-63393,resistance,95.06,4,0.0010270188472942191,15m,random,hold,EURUSD.a
13204,15m-R-63394,resistance,80.46,3,0.0010270188472942191,15m,line,hold,EURUSD.a
13204,15m-R-63394,resistance,80.46,3,0.0010270188472942191,15m,placebo,break,EURUSD.a
160838,15m-R-63394,resistance,80.46,3,0.0010270188472942191,15m,random,break,EURUSD.a
13264,15m-R-63704,resistance,71.1,3,0.0004851853560467128,15m,line,hold,EURUSD.a
13264,15m-R-63704,resistance,71.1,3,0.0004851853560467128,15m,placebo,hold,EURUSD.a
18775,15m-R-63704,resistance,71.1,3,0.0004851853560467128,15m,random,break,EURUSD.a
13274,15m-S-63191,support,57.53,3,0.0008535405675872184,15m,line,hold,EURUSD.a
13274,15m-S-63191,support,57.53,3,0.0008535405675872184,15m,placebo,hold,EURUSD.a
137833,15m-S-63191,support,57.53,3,0.0008535405675872184,15m,random,break,EURUSD.a
13298,15m-R-63741,resistance,95.77,4,0.0009607415623957309,15m,line,break,EURUSD.a
13298,15m-R-63741,resistance,95.77,4,0.0009607415623957309,15m,placebo,hold,EURUSD.a
170172,15m-R-63741,resistance,95.77,4,0.0009607415623957309,15m,random,hold,EURUSD.a
13298,15m-R-63742,resistance,95.17,4,0.0009607415623957309,15m,line,break,EURUSD.a
13298,15m-R-63742,resistance,95.17,4,0.0009607415623957309,15m,placebo,hold,EURUSD.a
41588,15m-R-63742,resistance,95.17,4,0.0009607415623957309,15m,random,hold,EURUSD.a
13298,15m-R-63740,resistance,80.22,3,0.0009607415623957309,15m,line,break,EURUSD.a
13298,15m-R-63740,resistance,80.22,3,0.0009607415623957309,15m,placebo,hold,EURUSD.a
75684,15m-R-63740,resistance,80.22,3,0.0009607415623957309,15m,random,break,EURUSD.a
13298,15m-R-63743,resistance,78.57,3,0.0009607415623957309,15m,line,break,EURUSD.a
13298,15m-R-63743,resistance,78.57,3,0.0009607415623957309,15m,placebo,break,EURUSD.a
37030,15m-R-63743,resistance,78.57,3,0.0009607415623957309,15m,random,break,EURUSD.a
13374,15m-R-64144,resistance,96.86,4,0.0006855932709529356,15m,line,break,EURUSD.a
13374,15m-R-64144,resistance,96.86,4,0.0006855932709529356,15m,placebo,hold,EURUSD.a
64542,15m-R-64144,resistance,96.86,4,0.0006855932709529356,15m,random,break,EURUSD.a
13376,15m-R-64139,resistance,86.48,3,0.000691863585668593,15m,line,break,EURUSD.a
13376,15m-R-64139,resistance,86.48,3,0.000691863585668593,15m,placebo,break,EURUSD.a
140848,15m-R-64139,resistance,86.48,3,0.000691863585668593,15m,random,break,EURUSD.a
13376,15m-R-64140,resistance,86.13,3,0.000691863585668593,15m,line,break,EURUSD.a
13376,15m-R-64140,resistance,86.13,3,0.000691863585668593,15m,placebo,break,EURUSD.a
171410,15m-R-64140,resistance,86.13,3,0.000691863585668593,15m,random,break,EURUSD.a
13376,15m-R-64141,resistance,85.23,3,0.000691863585668593,15m,line,break,EURUSD.a
13376,15m-R-64141,resistance,85.23,3,0.000691863585668593,15m,placebo,break,EURUSD.a
52975,15m-R-64141,resistance,85.23,3,0.000691863585668593,15m,random,break,EURUSD.a
13376,15m-R-64143,resistance,84.48,3,0.000691863585668593,15m,line,break,EURUSD.a
13376,15m-R-64143,resistance,84.48,3,0.000691863585668593,15m,placebo,break,EURUSD.a
83186,15m-R-64143,resistance,84.48,3,0.000691863585668593,15m,random,break,EURUSD.a
13376,15m-R-64145,resistance,83.33,3,0.000691863585668593,15m,line,break,EURUSD.a
13376,15m-R-64145,resistance,83.33,3,0.000691863585668593,15m,placebo,hold,EURUSD.a
155220,15m-R-64145,resistance,83.33,3,0.000691863585668593,15m,random,break,EURUSD.a
13445,15m-R-64314,resistance,97.48,7,0.0004156110834770089,15m,line,break,EURUSD.a
13445,15m-R-64314,resistance,97.48,7,0.0004156110834770089,15m,placebo,break,EURUSD.a
136918,15m-R-64314,resistance,97.48,7,0.0004156110834770089,15m,random,hold,EURUSD.a
13447,15m-R-64313,resistance,100.0,5,0.0004392258832021269,15m,line,break,EURUSD.a
13447,15m-R-64313,resistance,100.0,5,0.0004392258832021269,15m,placebo,hold,EURUSD.a
124027,15m-R-64313,resistance,100.0,5,0.0004392258832021269,15m,random,hold,EURUSD.a
13447,15m-R-64315,resistance,99.18,5,0.0004392258832021269,15m,line,break,EURUSD.a
13447,15m-R-64315,resistance,99.18,5,0.0004392258832021269,15m,placebo,hold,EURUSD.a
141427,15m-R-64315,resistance,99.18,5,0.0004392258832021269,15m,random,break,EURUSD.a
13472,15m-S-64579,support,88.52,4,0.0006582308805079536,15m,line,break,EURUSD.a
13472,15m-S-64579,support,88.52,4,0.0006582308805079536,15m,placebo,hold,EURUSD.a
111288,15m-S-64579,support,88.52,4,0.0006582308805079536,15m,random,break,EURUSD.a
13472,15m-S-64581,support,86.72,4,0.0006582308805079536,15m,line,break,EURUSD.a
13472,15m-S-64581,support,86.72,4,0.0006582308805079536,15m,placebo,break,EURUSD.a
41254,15m-S-64581,support,86.72,4,0.0006582308805079536,15m,random,hold,EURUSD.a
13472,15m-S-64577,support,76.52,3,0.0006582308805079536,15m,line,break,EURUSD.a
13472,15m-S-64577,support,76.52,3,0.0006582308805079536,15m,placebo,break,EURUSD.a
56979,15m-S-64577,support,76.52,3,0.0006582308805079536,15m,random,hold,EURUSD.a
13472,15m-S-64583,support,71.77,3,0.0006582308805079536,15m,line,break,EURUSD.a
13472,15m-S-64583,support,71.77,3,0.0006582308805079536,15m,placebo,break,EURUSD.a
149381,15m-S-64583,support,71.77,3,0.0006582308805079536,15m,random,break,EURUSD.a
13527,15m-R-64728,resistance,81.49,6,0.0004982991279567007,15m,line,break,EURUSD.a
13527,15m-R-64728,resistance,81.49,6,0.0004982991279567007,15m,placebo,hold,EURUSD.a
94056,15m-R-64728,resistance,81.49,6,0.0004982991279567007,15m,random,break,EURUSD.a
13527,15m-R-64803,resistance,73.37,3,0.0004982991279567007,15m,line,break,EURUSD.a
13527,15m-R-64803,resistance,73.37,3,0.0004982991279567007,15m,placebo,hold,EURUSD.a
63891,15m-R-64803,resistance,73.37,3,0.0004982991279567007,15m,random,break,EURUSD.a
13630,15m-S-65202,support,72.16,3,0.000509605625603269,15m,line,hold,EURUSD.a
13630,15m-S-65202,support,72.16,3,0.000509605625603269,15m,placebo,break,EURUSD.a
43306,15m-S-65202,support,72.16,3,0.000509605625603269,15m,random,hold,EURUSD.a
13630,15m-S-65206,support,69.51,3,0.000509605625603269,15m,line,hold,EURUSD.a
13630,15m-S-65206,support,69.51,3,0.000509605625603269,15m,placebo,hold,EURUSD.a
134378,15m-S-65206,support,69.51,3,0.000509605625603269,15m,random,break,EURUSD.a
13631,15m-S-65205,support,84.6,4,0.000550348080917319,15m,line,hold,EURUSD.a
13631,15m-S-65205,support,84.6,4,0.000550348080917319,15m,placebo,hold,EURUSD.a
63160,15m-S-65205,support,84.6,4,0.000550348080917319,15m,random,break,EURUSD.a
13634,15m-S-65207,support,87.83,3,0.0005755082849035709,15m,line,hold,EURUSD.a
13634,15m-S-65207,support,87.83,3,0.0005755082849035709,15m,placebo,break,EURUSD.a
94683,15m-S-65207,support,87.83,3,0.0005755082849035709,15m,random,hold,EURUSD.a
13648,15m-S-65207,support,99.87,4,0.000501215527850443,15m,line,break,EURUSD.a
13648,15m-S-65207,support,99.87,4,0.000501215527850443,15m,placebo,break,EURUSD.a
11500,15m-S-65207,support,99.87,4,0.000501215527850443,15m,random,hold,EURUSD.a
13648,15m-S-65183,support,86.93,3,0.000501215527850443,15m,line,break,EURUSD.a
13648,15m-S-65183,support,86.93,3,0.000501215527850443,15m,placebo,break,EURUSD.a
182333,15m-S-65183,support,86.93,3,0.000501215527850443,15m,random,break,EURUSD.a
13650,15m-S-65115,support,77.51,3,0.0005856399194220628,15m,line,break,EURUSD.a
13650,15m-S-65115,support,77.51,3,0.0005856399194220628,15m,placebo,break,EURUSD.a
40097,15m-S-65115,support,77.51,3,0.0005856399194220628,15m,random,break,EURUSD.a
13650,15m-S-65116,support,76.86,3,0.0005856399194220628,15m,line,break,EURUSD.a
13650,15m-S-65116,support,76.86,3,0.0005856399194220628,15m,placebo,break,EURUSD.a
157484,15m-S-65116,support,76.86,3,0.0005856399194220628,15m,random,break,EURUSD.a
13668,15m-S-64940,support,72.19,3,0.0009146357374903606,15m,line,hold,EURUSD.a
13668,15m-S-64940,support,72.19,3,0.0009146357374903606,15m,placebo,hold,EURUSD.a
35966,15m-S-64940,support,72.19,3,0.0009146357374903606,15m,random,hold,EURUSD.a
13669,15m-S-64941,support,70.26,3,0.0009285903276696166,15m,line,hold,EURUSD.a
13669,15m-S-64941,support,70.26,3,0.0009285903276696166,15m,placebo,hold,EURUSD.a
88170,15m-S-64941,support,70.26,3,0.0009285903276696166,15m,random,break,EURUSD.a
13693,15m-R-65233,resistance,95.47,4,0.0011399400587717972,15m,line,break,EURUSD.a
13693,15m-R-65233,resistance,95.47,4,0.0011399400587717972,15m,placebo,break,EURUSD.a
163331,15m-R-65233,resistance,95.47,4,0.0011399400587717972,15m,random,hold,EURUSD.a
13823,15m-R-66129,resistance,83.55,3,0.0006673603724134386,15m,line,hold,EURUSD.a
13823,15m-R-66129,resistance,83.55,3,0.0006673603724134386,15m,placebo,hold,EURUSD.a
150458,15m-R-66129,resistance,83.55,3,0.0006673603724134386,15m,random,break,EURUSD.a
13823,15m-R-66130,resistance,83.3,3,0.0006673603724134386,15m,line,hold,EURUSD.a
13823,15m-R-66130,resistance,83.3,3,0.0006673603724134386,15m,placebo,hold,EURUSD.a
49376,15m-R-66130,resistance,83.3,3,0.0006673603724134386,15m,random,break,EURUSD.a
13840,15m-S-65903,support,88.32,4,0.0005864016025010603,15m,line,hold,EURUSD.a
13840,15m-S-65903,support,88.32,4,0.0005864016025010603,15m,placebo,hold,EURUSD.a
64648,15m-S-65903,support,88.32,4,0.0005864016025010603,15m,random,break,EURUSD.a
13953,15m-R-66649,resistance,77.96,3,0.000877356504393238,15m,line,hold,EURUSD.a
13953,15m-R-66649,resistance,77.96,3,0.000877356504393238,15m,placebo,hold,EURUSD.a
83089,15m-R-66649,resistance,77.96,3,0.000877356504393238,15m,random,break,EURUSD.a
14021,15m-S-67045,support,77.29,3,0.0005147737357417819,15m,line,hold,EURUSD.a
14021,15m-S-67045,support,77.29,3,0.0005147737357417819,15m,placebo,hold,EURUSD.a
12220,15m-S-67045,support,77.29,3,0.0005147737357417819,15m,random,hold,EURUSD.a
14036,15m-R-66980,resistance,81.85,4,0.0005521673054337578,15m,line,hold,EURUSD.a
14036,15m-R-66980,resistance,81.85,4,0.0005521673054337578,15m,placebo,hold,EURUSD.a
5081,15m-R-66980,resistance,81.85,4,0.0005521673054337578,15m,random,hold,EURUSD.a
14044,15m-R-66980,resistance,81.93,4,0.0006750071831770789,15m,line,break,EURUSD.a
14044,15m-R-66980,resistance,81.93,4,0.0006750071831770789,15m,placebo,hold,EURUSD.a
182116,15m-R-66980,resistance,81.93,4,0.0006750071831770789,15m,random,hold,EURUSD.a
14045,15m-R-66983,resistance,83.2,4,0.0006703638129501447,15m,line,hold,EURUSD.a
14045,15m-R-66983,resistance,83.2,4,0.0006703638129501447,15m,placebo,hold,EURUSD.a
213437,15m-R-66983,resistance,83.2,4,0.0006703638129501447,15m,random,break,EURUSD.a
14045,15m-R-66979,resistance,63.85,3,0.0006703638129501447,15m,line,break,EURUSD.a
14045,15m-R-66979,resistance,63.85,3,0.0006703638129501447,15m,placebo,hold,EURUSD.a
57404,15m-R-66979,resistance,63.85,3,0.0006703638129501447,15m,random,break,EURUSD.a
14061,15m-R-67309,resistance,76.52,3,0.0007064344545846448,15m,line,hold,EURUSD.a
14061,15m-R-67309,resistance,76.52,3,0.0007064344545846448,15m,placebo,break,EURUSD.a
89546,15m-R-67309,resistance,76.52,3,0.0007064344545846448,15m,random,hold,EURUSD.a
14061,15m-R-67310,resistance,76.17,3,0.0007064344545846448,15m,line,hold,EURUSD.a
14061,15m-R-67310,resistance,76.17,3,0.0007064344545846448,15m,placebo,hold,EURUSD.a
139966,15m-R-67310,resistance,76.17,3,0.0007064344545846448,15m,random,hold,EURUSD.a
14066,15m-S-67322,support,94.86,4,0.0007839725782897074,15m,line,break,EURUSD.a
14066,15m-S-67322,support,94.86,4,0.0007839725782897074,15m,placebo,break,EURUSD.a
180528,15m-S-67322,support,94.86,4,0.0007839725782897074,15m,random,hold,EURUSD.a
14066,15m-S-67323,support,94.11,4,0.0007839725782897074,15m,line,break,EURUSD.a
14066,15m-S-67323,support,94.11,4,0.0007839725782897074,15m,placebo,hold,EURUSD.a
174835,15m-S-67323,support,94.11,4,0.0007839725782897074,15m,random,break,EURUSD.a
14066,15m-S-67324,support,93.81,4,0.0007839725782897074,15m,line,break,EURUSD.a
14066,15m-S-67324,support,93.81,4,0.0007839725782897074,15m,placebo,hold,EURUSD.a
34803,15m-S-67324,support,93.81,4,0.0007839725782897074,15m,random,break,EURUSD.a
14066,15m-S-67325,support,93.61,4,0.0007839725782897074,15m,line,break,EURUSD.a
14066,15m-S-67325,support,93.61,4,0.0007839725782897074,15m,placebo,break,EURUSD.a
153,15m-S-67325,support,93.61,4,0.0007839725782897074,15m,random,hold,EURUSD.a
14067,15m-S-67045,support,89.88,4,0.0008794031084118799,15m,line,hold,EURUSD.a
14067,15m-S-67045,support,89.88,4,0.0008794031084118799,15m,placebo,hold,EURUSD.a
157239,15m-S-67045,support,89.88,4,0.0008794031084118799,15m,random,break,EURUSD.a
14068,15m-S-67172,support,96.03,5,0.0009280171720967302,15m,line,hold,EURUSD.a
14068,15m-S-67172,support,96.03,5,0.0009280171720967302,15m,placebo,break,EURUSD.a
45598,15m-S-67172,support,96.03,5,0.0009280171720967302,15m,random,break,EURUSD.a
14068,15m-S-67173,support,95.73,5,0.0009280171720967302,15m,line,hold,EURUSD.a
14068,15m-S-67173,support,95.73,5,0.0009280171720967302,15m,placebo,hold,EURUSD.a
19974,15m-S-67173,support,95.73,5,0.0009280171720967302,15m,random,hold,EURUSD.a
14068,15m-S-67180,support,91.98,5,0.0009280171720967302,15m,line,hold,EURUSD.a
14068,15m-S-67180,support,91.98,5,0.0009280171720967302,15m,placebo,break,EURUSD.a
135124,15m-S-67180,support,91.98,5,0.0009280171720967302,15m,random,hold,EURUSD.a
14068,15m-S-67170,support,79.13,3,0.0009280171720967302,15m,line,hold,EURUSD.a
14068,15m-S-67170,support,79.13,3,0.0009280171720967302,15m,placebo,hold,EURUSD.a
103058,15m-S-67170,support,79.13,3,0.0009280171720967302,15m,random,break,EURUSD.a
14068,15m-S-67171,support,78.83,3,0.0009280171720967302,15m,line,hold,EURUSD.a
14068,15m-S-67171,support,78.83,3,0.0009280171720967302,15m,placebo,break,EURUSD.a
38801,15m-S-67171,support,78.83,3,0.0009280171720967302,15m,random,hold,EURUSD.a
14070,15m-S-67179,support,73.7,3,0.0008963515412466796,15m,line,hold,EURUSD.a
14070,15m-S-67179,support,73.7,3,0.0008963515412466796,15m,placebo,hold,EURUSD.a
106866,15m-S-67179,support,73.7,3,0.0008963515412466796,15m,random,hold,EURUSD.a
14070,15m-S-67065,support,66.55,3,0.0008963515412466796,15m,line,hold,EURUSD.a
14070,15m-S-67065,support,66.55,3,0.0008963515412466796,15m,placebo,hold,EURUSD.a
10975,15m-S-67065,support,66.55,3,0.0008963515412466796,15m,random,hold,EURUSD.a
14177,15m-S-67859,support,77.11,3,0.0009574091929492266,15m,line,hold,EURUSD.a
14177,15m-S-67859,support,77.11,3,0.0009574091929492266,15m,placebo,break,EURUSD.a
87238,15m-S-67859,support,77.11,3,0.0009574091929492266,15m,random,hold,EURUSD.a
14178,15m-S-67861,support,73.18,3,0.000963308536310007,15m,line,hold,EURUSD.a
14178,15m-S-67861,support,73.18,3,0.000963308536310007,15m,placebo,break,EURUSD.a
194796,15m-S-67861,support,73.18,3,0.000963308536310007,15m,random,break,EURUSD.a
14195,15m-R-67936,resistance,57.87,3,0.0005242650470987025,15m,line,break,EURUSD.a
14195,15m-R-67936,resistance,57.87,3,0.0005242650470987025,15m,placebo,hold,EURUSD.a
56963,15m-R-67936,resistance,57.87,3,0.0005242650470987025,15m,random,hold,EURUSD.a
14199,15m-R-67935,resistance,57.22,3,0.00045117357377616864,15m,line,break,EURUSD.a
14199,15m-R-67935,resistance,57.22,3,0.00045117357377616864,15m,placebo,break,EURUSD.a
25603,15m-R-67935,resistance,57.22,3,0.00045117357377616864,15m,random,break,EURUSD.a
14226,15m-S-68040,support,82.12,3,0.0004756396451965083,15m,line,hold,EURUSD.a
14226,15m-S-68040,support,82.12,3,0.0004756396451965083,15m,placebo,hold,EURUSD.a
24534,15m-S-68040,support,82.12,3,0.0004756396451965083,15m,random,break,EURUSD.a
14376,15m-S-68858,support,54.97,3,0.0004902334951366971,15m,line,break,EURUSD.a
14376,15m-S-68858,support,54.97,3,0.0004902334951366971,15m,placebo,hold,EURUSD.a
153492,15m-S-68858,support,54.97,3,0.0004902334951366971,15m,random,break,EURUSD.a
14399,15m-R-69031,resistance,85.76,3,0.000359652004441332,15m,line,hold,EURUSD.a
14399,15m-R-69031,resistance,85.76,3,0.000359652004441332,15m,placebo,hold,EURUSD.a
67206,15m-R-69031,resistance,85.76,3,0.000359652004441332,15m,random,break,EURUSD.a
14399,15m-R-69032,resistance,85.11,3,0.000359652004441332,15m,line,hold,EURUSD.a
14399,15m-R-69032,resistance,85.11,3,0.000359652004441332,15m,placebo,hold,EURUSD.a
183234,15m-R-69032,resistance,85.11,3,0.000359652004441332,15m,random,break,EURUSD.a
14399,15m-R-69033,resistance,84.41,3,0.000359652004441332,15m,line,hold,EURUSD.a
14399,15m-R-69033,resistance,84.41,3,0.000359652004441332,15m,placebo,break,EURUSD.a
107939,15m-R-69033,resistance,84.41,3,0.000359652004441332,15m,random,hold,EURUSD.a
14399,15m-R-69034,resistance,83.86,3,0.000359652004441332,15m,line,hold,EURUSD.a
14399,15m-R-69034,resistance,83.86,3,0.000359652004441332,15m,placebo,break,EURUSD.a
97404,15m-R-69034,resistance,83.86,3,0.000359652004441332,15m,random,break,EURUSD.a
14399,15m-R-69035,resistance,83.26,3,0.000359652004441332,15m,line,hold,EURUSD.a
14399,15m-R-69035,resistance,83.26,3,0.000359652004441332,15m,placebo,hold,EURUSD.a
183310,15m-R-69035,resistance,83.26,3,0.000359652004441332,15m,random,hold,EURUSD.a
14410,15m-R-69031,resistance,98.84,5,0.00043856233945612286,15m,line,break,EURUSD.a
14410,15m-R-69031,resistance,98.84,5,0.00043856233945612286,15m,placebo,hold,EURUSD.a
143300,15m-R-69031,resistance,98.84,5,0.00043856233945612286,15m,random,hold,EURUSD.a
14410,15m-R-69033,resistance,97.59,5,0.00043856233945612286,15m,line,break,EURUSD.a
14410,15m-R-69033,resistance,97.59,5,0.00043856233945612286,15m,placebo,hold,EURUSD.a
89385,15m-R-69033,resistance,97.59,5,0.00043856233945612286,15m,random,break,EURUSD.a
14410,15m-R-69032,resistance,97.39,4,0.00043856233945612286,15m,line,break,EURUSD.a
14410,15m-R-69032,resistance,97.39,4,0.00043856233945612286,15m,placebo,break,EURUSD.a
76125,15m-R-69032,resistance,97.39,4,0.00043856233945612286,15m,random,break,EURUSD.a
14410,15m-R-69034,resistance,96.94,5,0.00043856233945612286,15m,line,break,EURUSD.a
14410,15m-R-69034,resistance,96.94,5,0.00043856233945612286,15m,placebo,hold,EURUSD.a
14779,15m-R-69034,resistance,96.94,5,0.00043856233945612286,15m,random,hold,EURUSD.a
14411,15m-R-68909,resistance,96.76,4,0.00045223645806639326,15m,line,break,EURUSD.a
14411,15m-R-68909,resistance,96.76,4,0.00045223645806639326,15m,placebo,break,EURUSD.a
203994,15m-R-68909,resistance,96.76,4,0.00045223645806639326,15m,random,break,EURUSD.a
14411,15m-R-68910,resistance,96.41,4,0.00045223645806639326,15m,line,break,EURUSD.a
14411,15m-R-68910,resistance,96.41,4,0.00045223645806639326,15m,placebo,hold,EURUSD.a
126757,15m-R-68910,resistance,96.41,4,0.00045223645806639326,15m,random,hold,EURUSD.a
14411,15m-R-68913,resistance,77.21,3,0.00045223645806639326,15m,line,hold,EURUSD.a
14411,15m-R-68913,resistance,77.21,3,0.00045223645806639326,15m,placebo,break,EURUSD.a
184901,15m-R-68913,resistance,77.21,3,0.00045223645806639326,15m,random,break,EURUSD.a
14476,15m-S-69416,support,75.01,3,0.0007070360194110383,15m,line,hold,EURUSD.a
14476,15m-S-69416,support,75.01,3,0.0007070360194110383,15m,placebo,hold,EURUSD.a
88040,15m-S-69416,support,75.01,3,0.0007070360194110383,15m,random,break,EURUSD.a
14476,15m-S-69417,support,74.51,3,0.0007070360194110383,15m,line,hold,EURUSD.a
14476,15m-S-69417,support,74.51,3,0.0007070360194110383,15m,placebo,break,EURUSD.a
196418,15m-S-69417,support,74.51,3,0.0007070360194110383,15m,random,break,EURUSD.a
14494,15m-S-69467,support,71.31,3,0.00043394736822415,15m,line,hold,EURUSD.a
14494,15m-S-69467,support,71.31,3,0.00043394736822415,15m,placebo,break,EURUSD.a
191533,15m-S-69467,support,71.31,3,0.00043394736822415,15m,random,hold,EURUSD.a
14496,15m-R-69586,resistance,78.65,3,0.00044524033280552274,15m,line,hold,EURUSD.a
14496,15m-R-69586,resistance,78.65,3,0.00044524033280552274,15m,placebo,hold,EURUSD.a
146795,15m-R-69586,resistance,78.65,3,0.00044524033280552274,15m,random,hold,EURUSD.a
14519,15m-R-69575,resistance,97.02,5,0.0005493569576134079,15m,line,hold,EURUSD.a
14519,15m-R-69575,resistance,97.02,5,0.0005493569576134079,15m,placebo,hold,EURUSD.a
190391,15m-R-69575,resistance,97.02,5,0.0005493569576134079,15m,random,break,EURUSD.a
14519,15m-R-69578,resistance,95.72,5,0.0005493569576134079,15m,line,hold,EURUSD.a
14519,15m-R-69578,resistance,95.72,5,0.0005493569576134079,15m,placebo,hold,EURUSD.a
